piction ID,filename,event ID,permissions,iso 8601,day,month,year,recording location,pfa series,event title,event notes,technical/recording notes,tape number,tape side,speakers 1,speakers 2,speakers 3,speakers 4,speakers 5,speakers 6,speakers 7,speakers 8,speakers 9,speakers 10,speakers 11,speakers 12,film titles 1,film titles 2,film titles 3,film titles 4,film titles 5,film titles 6,film titles 7,film titles 8,film titles 9,film titles 10,film titles 11,film titles 12,film titles 13,film titles 14,film titles 15,film titles 16,film titles 17,film titles 18,Born-digital status,digitizer,file size
,,00742,,1990-02-04T00:00:00Z,04,02,1990,PFA,,,,,1015,,Jan-Christopher Horak,,,,,,,,,,,,THE BLUEBIRD,THE LAST OF THE MOHICANS,,,,,,,,,,,,,,,,,Analog tape,,
,,00743,,1990-02-06T00:00:00Z,06,02,1990,PFA,,RECONSTRUCTING THE 1920s AVANT-GARDE FILMS,,,1016,,William Moritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00744,,1990-02-08T00:00:00Z,08,02,1990,PFA,,RECENT VIDEOWORKS BY PHILLIP MALLORY JONES,,,1017,,Phillip Mallory Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00745,,1990-02-11T00:00:00Z,11,02,1990,PFA,,,,,1018,,Stephen Gong,,,,,,,,,,,,THE DRAGON PAINTER,,,,,,,,,,,,,,,,,,Analog tape,,
,,00746,,1990-02-20T00:00:00Z,20,02,1990,PFA,,,,,1019,,Abigail Child,,,,,,,,,,,,EXPOSING THE NARRATIVE BEDROCK,,,,,,,,,,,,,,,,,,Analog tape,,
,,00747,,1990-01-21T00:00:00Z,21,01,1990,PFA,,ANIMATOR PIERRE HEBERT AND MUSICIAN BOB OSTERTAG IN PERFORMANCE,,,1020,,Bob Ostertag,Pierre Hebert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00748,,1990-02-22T00:00:00Z,22,02,1990,PFA,,,,,1021,,Susie Bright,,,,,,,,,,,,HOW TO READ A DIRTY MOVIE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00749,,1990-02-24T00:00:00Z,24,02,1990,PFA,,,,,1022,,Marlon Riggs,,,,,,,,,,,,TONGUES UNTIED,AFFIRMATION,THE TERENCE DAVIES TRILOGY,,,,,,,,,,,,,,,,Analog tape,,
,,00750,,1990-02-27T00:00:00Z,27,02,1990,PFA,,,,,1023,,Larry Jordan,,,,,,,,,,,,SOPHIE’S PLACE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00751,,1990-03-04T00:00:00Z,04,03,1990,PFA,,,,,1024,,Steven Okazaki,,,,,,,,,,,,DAYS OF WAITING,FAMILY GATHERING,"DOLLAR A DAY, 10¢ A DANCE",SURNAME VIET GIVEN NAME NAM,,,,,,,,,,,,,,,Analog tape,,
,,00752,,1990-03-06T00:00:00Z,06,03,1990,PFA,,THE LAST NIGHT OF RASPUTIN: FILM AND PERFORMANCE,,,1025,,Eleanor Antin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00753,,1990-03-08T00:00:00Z,08,03,1990,PFA,,CYBERVISION: AN ILLUSTRATED LECTURE BY MICHAEL NAIMARK ON FUTURE IMAGING,,,1026,,Michael Niamark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00754,,1990-03-14T00:00:00Z,14,03,1990,PFA,,,,,1027,,Stephen Gong,,,,,,,,,,,,OLD SAN FRANCISCO,,,,,,,,,,,,,,,,,,Analog tape,,
,,00755,,1990-03-16T00:00:00Z,16,03,1990,PFA,,VITAPHONE SHORTS,,,1028,,Robert Gitt,,,,,,,,,,,,,DON JUAN,NOAH’S ARK,THE DIVINE LADY,,,,,,,,,,,,,,,Analog tape,,
,,00756,,1990-03-22T00:00:00Z,22,03,1990,PFA,,CULTURE JUNKIES: VIDEO WORKS BY PHIL PATRIS AND LESLIE SINGER,,,1029,,Phil Patris,Leslie Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00757,,1990-03-27T00:00:00Z,27,03,1990,PFA,,THE FILMS OF HENRY HILLS,,,1030,,Henry Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00758,,1990-04-02T00:00:00Z,02,04,1990,PFA,,,,,1031,,Arthur Dong,,,,,,,,,,,,"FORBIDDEN CITY, USA",,,,,,,,,,,,,,,,,,Analog tape,,
,,00759,,1990-04-03T00:00:00Z,03,04,1990,PFA,,,,,1032,,Peter Hutton,,,,,,,,,,,,NEW YORK PORTRAITS,LANDSCAPE PORTRAIT,,,,,,,,,,,,,,,,,Analog tape,,
,,00760,,1990-04-04T00:00:00Z,04,04,1990,PFA,,THE FILMS OF JERZY KUCIA,,,1032,,Jerzy Kucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00761,,1990-04-06T00:00:00Z,06,04,1990,PFA,,,,,1033,,Gyula Gazdag,,,,,,,,,,,,COMPETITION,BLACK PETER,LOVES OF A BLONDE,INTIMATE LIGHTING,,,,,,,,,,,,,,,Analog tape,,
,,00762,,1990-04-08T00:00:00Z,08,04,1990,PFA,,with LIVE HULA PERFORMANCE,,tape missing?,1034,,Vicky Holt Takamine,,,,,,,,,,,,KUMU HULA: KEEPERS OF A CULTURE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00763,,1990-04-17T00:00:00Z,17,04,1990,PFA,,TRIBUTE TO CINEMA 16,,tape missing?,1035,,Amos Vogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00764,,1990-04-18T00:00:00Z,18,04,1990,PFA,,SUBVERSIVE CINEMA,,tape missing?,1036,,Amos Vogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00765,,1990-04-24T00:00:00Z,24,04,1990,PFA,,THE FILMS OF MARCEL BROODTHAERS,,,1037,,Bruce Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00766,,1990-04-29T00:00:00Z,29,04,1990,PFA,,,,,1038,,Raul Ruiz,,,,,,,,,,,,THE REAL PRESENCE,SNAkES AND LADDERS,DERRIERE LE MUR,,,,,,,,,,,,,,,,Analog tape,,
,,00767,,1990-05-01T00:00:00Z,01,05,1990,PFA,,,,,1039,,Marceline Loridan,,,,,,,,,,,,A TALE OF THE WIND,,,,,,,,,,,,,,,,,,Analog tape,,
,,00768,,1990-05-03T00:00:00Z,03,05,1990,PFA,,,,,1040,,Amir Naderi,,,,,,,,,,,,"WATER, WIND, SAND",,,,,,,,,,,,,,,,,,Analog tape,,
,,00769,,1990-05-03T00:00:00Z,03,05,1990,PFA,,,,,1041,,Cheik Oumar Sissoko,,,,,,,,,,,,FINzAN,,,,,,,,,,,,,,,,,,Analog tape,,
,,00770,,1990-05-05T00:00:00Z,05,05,1990,PFA,,,Introduced by Donald Richie,,1042,,Donald Richie,Jaoa Cesar Monteiro,,,,,,,,,,,RECOLLECTIONS OF THE YELLOW HOUSE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00771,,1990-05-06T00:00:00Z,06,05,1990,PFA,,,,,1043,,Edmund Merhige,,,,,,,,,,,,BEGOTTEN,,,,,,,,,,,,,,,,,,Analog tape,,
,,00772,,1990-05-07T00:00:00Z,07,05,1990,PFA,,,,,1044,,Sergei Bodrov,,,,,,,,,,,,FREEDOM IS PARADISE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00773,,1990-05-08T00:00:00Z,08,05,1990,PFA,,,,,1045,,Gunvor Nelson,Warren Sonbert,,,,,,,,,,,NATURAL FEATURES,FRIENDLY WITNESS,,,,,,,,,,,,,,,,,Analog tape,,
,,00774,,1990-05-08T00:00:00Z,08,05,1990,PFA,,,,,1046,,Lucia Murat,,,,,,,,,,,,HOW NICE TO SEE YOU ALIVE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00775,,1990-05-09T00:00:00Z,09,05,1990,PFA,,symposium,see tape for panelist names,,1046,A,Theresa Hak Kyung Cha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00776,,1990-05-12T00:00:00Z,12,05,1990,PFA,,,,,1047,,Wayne Wang,Spencer Nakasako,,,,,,,,,,,LIFE IS CHEAP,,,,,,,,,,,,,,,,,,Analog tape,,
,,00777,,1990-05-15T00:00:00Z,15,05,1990,PFA,,AUSTRIAN EXPERIMENTAL FILMS OF THE 80'S,,,1048,,Martin Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00778,,1990-06-07T00:00:00Z,07,06,1990,PFA,,SCANDINAVIAN VIDEO: TAPES BY SIX ARTISTS,,,1049,,Vibeke Vogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00779,,1990-06-26T00:00:00Z,26,06,1990,PFA,,,,,1050,,Jerry Tartaglia,,,,,,,,,,,,A.I.D.S.C.R.E.A.M.,ECCE HOMO,REMEMBRANCE,and OTHER WORKS,QUEER REELS,,,,,,,,,,,,,,Analog tape,,
,,00780,,1990-07-06T00:00:00Z,06,07,1990,PFA,,,,,1051,,Anatole Dauman,,,,,,,,,,,,THE SACRIFICE,WINGS OF DESIRE,,,,,,,,,,,,,,,,,Analog tape,,
,,00781,,1990-07-24T00:00:00Z,24,07,1990,PFA,,THE FILMS OF CONRAD STEINER,,,1052,,Konrad Steiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00782,,1990-08-07T00:00:00Z,07,08,1990,PFA,,A READING OF DIABILITY IN IN CINEMA,,,1053,,Stephen Dwoskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00783,,1990-08-16T00:00:00Z,16,08,1990,PFA,,SCULPTING IN TIME: THE VIDEO-WORKS AND INSTALLATIONS OF FRANCESC TORRES,,,1054,,Frances Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00784,,1990-08-21T00:00:00Z,21,08,1990,PFA,,,,,1055,,William K. Everson,,,,,,,,,,,,I AM SUZANNE,OVER SHE GOES,HER MAN,HOME AND AWAY,,,,,,,,,,,,,,,Analog tape,,
,,00785,,1990-08-23T00:00:00Z,23,08,1990,PFA,,,,,1056,,William K. Everson,,,,,,,,,,,,EAST COAST PRODUCTION,DAVID HARUM,NEVER LET GO,A PLACE TO GO,I MET A MURDERER,TWO SINNERS,,,,,,,,,,,,,Analog tape,,
,,00786,,1990-08-26T00:00:00Z,26,08,1990,PFA,,A PROGRAM OF SILENT COMEDIES,,,1057,,William K. Everson,,,,,,,,,,,,,DARK MIRROR,,,,,,,,,,,,,,,,,Analog tape,,
,,00787,,1990-08-29T00:00:00Z,29,08,1990,PFA,,,,,1058,,William K. Everson,,,,,,,,,,,,WE ARE FROM KRONSTADT TURKSIB,,,,,,,,,,,,,,,,,,Analog tape,,
,,00788,,1990-09-06T00:00:00Z,06,09,1990,PFA,,,,,1059,,Yvonne Rainer,,,,,,,,,,,,PRIVILEGE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00789,,1990-09-07T00:00:00Z,07,09,1990,PFA,,,,,1060,,Naum Kleiman,Davlat Khudonazarov,,,,,,,,,,,Roof of the World,FIRST SPRING OF YOUTH,,,,,,,,,,,,,,,,,Analog tape,,
,,00790,,1990-09-08T00:00:00Z,08,09,1990,PFA,,,,,1061,,Zdenek Sirovy,,,,,,,,,,,,FUNERAL CEREMONIES,,,,,,,,,,,,,,,,,,Analog tape,,
,,00791,,1990-09-14T00:00:00Z,14,09,1990,PFA,,,,,1062,,Stephen Kovaks,,,,,,,,,,,,LES VAMPIRES,,,,,,,,,,,,,,,,,,Analog tape,,
,,00792,,1990-09-18T00:00:00Z,18,09,1990,PFA,,FILMS BY ALTE KINDER,,,1063,,Matthias Mueller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00793,,1990-09-22T00:00:00Z,22,09,1990,PFA,,,,,1064,,Merata Mita,,,,,,,,,,,,MANA WAKA,,,,,,,,,,,,,,,,,,Analog tape,,
,,00794,,1990-09-24T00:00:00Z,24,09,1990,PFA,,,,,1065,,Geoff Murphy,,,,,,,,,,,,UTU,,,,,,,,,,,,,,,,,,Analog tape,,
,,00795,,1990-09-25T00:00:00Z,25,09,1990,PFA,,,,,1066,,Birgit Hein,,,,,,,,,,,,KALI FILM: I SPIT ON YOUR GRAVE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00796,,1990-09-27T00:00:00Z,27,09,1990,PFA,,,,,1067,,Dan Curry,,,,,,,,,,,,OPEN TERRITORY,SOUTHWESTERN BALLET,,,,,,,,,,,,,,,,,Analog tape,,
,,00797,,1990-10-04T00:00:00Z,04,10,1990,PFA,,INDIA (RE)VIEWED,,,1068,,Jonathan Robinson,David Rathod,,,,,,,,,,,SIGHT UNSEEN: COME WITH ME,,,,,,,,,,,,,,,,,,Analog tape,,
,,00798,,1990-10-11T00:00:00Z,11,10,1990,PFA,,"SOUND TRACKING: SOUND, THE AVANT-GARDE, and MOVING PICTURES",,,1069,,Douglas Kahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00799,,1990-10-18T00:00:00Z,18,10,1990,PFA,,,,,1070,,Steve Fagin,,,,,,,,,,,,THE MACHINE THAT KILLED BAD PEOPLE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00800,,1990-10-19T00:00:00Z,19,10,1990,PFA,,"J’ ACCUSE: FILM, NIGHTMARES, AND THE MEMORY OF WAR",,,1071,,J.M. Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00801,,1990-10-22T00:00:00Z,22,10,1990,PFA,,,,,1072,,Kidlat Tahimik,,,,,,,,,,,,WHY IS YELLOW THE MIDDLE OF THE RAINBOW: A FILM IN FOUR PARTS,,,,,,,,,,,,,,,,,,Analog tape,,
,,00802,,1990-11-01T00:00:00Z,01,11,1990,PFA,,,,,1073,,Jim Hart,Reg Davidson,,,,,,,,,,,I CALLED HER LOOTAS and BOX OF TREASURES,,,,,,,,,,,,,,,,,,Analog tape,,
,,00803,,1990-11-06T00:00:00Z,06,11,1990,PFA,,THE FILMS OF DAVID RIMMER,,,1074,,David Rimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00804,,1990-11-18T00:00:00Z,18,11,1990,PFA,,"THE WORLD BELONGS TO US: “V & W Liberated Theatre: Slapstick on Edge of the Abyss""",,,1075,,Mel Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00805,,1990-11-29T00:00:00Z,29,11,1990,PFA,,,on her fathers films,,1076,A,Charlotte Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00806,,1990-11-29T00:00:00Z,29,11,1990,PFA,,,,,1076,B,Bruce Yonemoto,Norman Yonemoto,,,,,,,,,,,MADE IN HOLLYWOOD,,,,,,,,,,,,,,,,,,Analog tape,,
,,00807,,1990-12-04T00:00:00Z,04,12,1990,PFA,,,,,1077,,Herbert Reynolds,,,,,,,,,,,,ROSE HOBART,LA PERLE,,,,,,,,,,,,,,,,,Analog tape,,
,,00808,,1990-12-06T00:00:00Z,06,12,1990,PFA,,,,,1078,,Rob Nilsson,,,,,,,,,,,,WORDS FOR THE DYING,,,,,,,,,,,,,,,,,,Analog tape,,
,,00809,,1991-02-06T00:00:00Z,06,02,1991,PFA,,,,,1079,,Rick Prelinger,,,,,,,,,,,,THE RAINBOW IS YOURS,,,,,,,,,,,,,,,,,,Analog tape,,
,,00810,,1991-02-07T00:00:00Z,07,02,1991,PFA,,,,,1080,,Ishmael Reed,,,,,,,,,,,,PERSONAL PROBLEMS (VOLUME II),,,,,,,,,,,,,,,,,,Analog tape,,
,,00811,,1991-02-14T00:00:00Z,14,02,1991,PFA,,,,,1081,,Peter Adair,,,,,,,,,,,,ABSOLUTELY POSITIVE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00812,,1991-02-19T00:00:00Z,19,02,1991,PFA,,,,,1082,,Lynne Sachs,,,,,,,,,,,,THE HOUSE OF SCIENCE,COFFEE COLORED CHILDREN,WATERMARKS,,,,,,,,,,,,,,,,Analog tape,,
,,00813,,1991-02-21T00:00:00Z,21,02,1991,PFA,,VIDEO BRAZIL,,,1083,,Eder Santos,Bob Kaputoff,,,,,,,,,,,,ILE AIYE (THE HOUSE OF LIFE),,,,,,,,,,,,,,,,,Analog tape,,
,,00814,,1991-02-26T00:00:00Z,26,02,1991,PFA,,,,tape missing?,1084,,Linda Tadic,,,,,,,,,,,,"SYSTEMS OF AUTHORITY, METHODS OF REPRESSION",CURRENT EVENTS,,,,,,,,,,,,,,,,,Analog tape,,
,,00815,,1991-02-28T00:00:00Z,28,02,1991,PFA,,THE WORKS OF TONY OURSLER,,,1085,,Tony Oursler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00816,,1991-03-04T00:00:00Z,04,03,1991,PFA,,,,,1086,,Ruby L. Oliver,,,,,,,,,,,,LOVE YOUR MAMA,,,,,,,,,,,,,,,,,,Analog tape,,
,,00817,,1991-03-10T00:00:00Z,10,03,1991,PFA,,,,,1087,,David Thomson,,,,,,,,,,,,HIS GIRL FRIDAY,,,,,,,,,,,,,,,,,,Analog tape,,
,,00818,,1991-03-11T00:00:00Z,11,03,1991,PFA,,,,,1088,,Steven Okazaki,,,,,,,,,,,,LIVING ON TOKYO TIME,,,,,,,,,,,,,,,,,,Analog tape,,
,,00819,,1991-03-18T00:00:00Z,18,03,1991,PFA,,,,,1089,,Wayne Wang,,,,,,,,,,,,LIFE IS CHEAP,,,,,,,,,,,,,,,,,,Analog tape,,
,,00820,,1991-03-19T00:00:00Z,19,03,1991,PFA,,,,,1090,,Abraham Ravett,,,,,,,,,,,,EVERYTHING'S FOR YOU half sister,,,,,,,,,,,,,,,,,,Analog tape,,
,,00821,,1991-03-30T00:00:00Z,30,03,1991,PFA,,,,,1091,,Go Riju,Hitoshi Yazaki,,,,,,,,,,,ZAZIE,AFTERNOON BREEZES,,,,,,,,,,,,,,,,,Analog tape,,
,,00822,,1991-04-04T00:00:00Z,04,04,1991,PFA,,,,tape missing?,1092,,Patti Podesta,,,,,,,,,,,,UNAUTHORIZED BIOGRAPHIES,,,,,,,,,,,,,,,,,,Analog tape,,
,,00823,,1991-04-07T00:00:00Z,07,04,1991,PFA,,,,,1093,,David Thomson,,,,,,,,,,,,SOME LIKE IT HOT,,,,,,,,,,,,,,,,,,Analog tape,,
,,00824,,1991-04-09T00:00:00Z,09,04,1991,PFA,,JIKKEN EIGA '90-'91: JAPANESE EXPERIMENTAL FILMS,,,1094,,Tatsu Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00825,,1991-04-16T00:00:00Z,16,04,1991,PFA,,,,,1095,,Larry Gottheim,,,,,,,,,,,,MACHETE GILLETTE...mama YOUR TELEVISION TRAVELER,,,,,,,,,,,,,,,,,,Analog tape,,
,,00826,,1991-04-23T00:00:00Z,23,04,1991,PFA,,RECENT FRENCH EXPERIMENTAL FILM,,,1096,,Vivian Ostrovsky,Martine Rousset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00827,,1991-04-26T00:00:00Z,26,04,1991,PFA,,,,,1097,,Walter Murch,,,,,,,,,,,,APOCALYPSE NOW,,,,,,,,,,,,,,,,,,Analog tape,,
,,00828,,1991-04-28T00:00:00Z,28,04,1991,PFA,,,,,1098,,Ernest Dickerson,,,,,,,,,,,,AVA & GABRIEL: a love story,,,,,,,,,,,,,,,,,,Analog tape,,
,,00829,,1991-04-28T00:00:00Z,28,04,1991,PFA,,UP FROM THE UNDERGROUND:POLISH MEDIA NOW,,,1099,,Piotr Bikont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00830,,1991-04-29T00:00:00Z,29,04,1991,PFA,,,,,2000,,Monti Aguirre,Glenn Switkes,,,,,,,,,,,AMAZONIA: VOICES FROM THE RAIN FOREST,,,,,,,,,,,,,,,,,,Analog tape,,
,,00831,,1991-04-29T00:00:00Z,29,04,1991,PFA,,,,,2001,,Barbara Kopple,,,,,,,,,,,,AMERICAN DREAM,,,,,,,,,,,,,,,,,,Analog tape,,
,,00832,,1991-04-30T00:00:00Z,30,04,1991,PFA,,,,,2002,,George Kuchar,,,,,,,,,,,,LUST FOR ECSTACY,,,,,,,,,,,,,,,,,,Analog tape,,
,,00833,,1991-04-30T00:00:00Z,30,04,1991,PFA,,,,,2003,,Paul Carpita,,,,,,,,,,,,RENDEZVOUS ON THE DOCKS,,,,,,,,,,,,,,,,,,Analog tape,,
,,00834,,1991-05-01T00:00:00Z,01,05,1991,PFA,,,,,2004,,Otar Iosseliani,,,,,,,,,,,,AND THERE WAS LIGHT,,,,,,,,,,,,,,,,,,Analog tape,,
,,00835,,1991-05-07T00:00:00Z,07,05,1991,PFA,,,,,2005,,Arthur Peleshian,,,,,,,,,,,,DISCOVERING ARTHUR,PELESHIAN,,,,,,,,,,,,,,,,,Analog tape,,
,,00836,,1991-05-02T00:00:00Z,02,05,1991,PFA,,,,,2006,,Yuri Mamin,,,,,,,,,,,,SIDEBURNS,,,,,,,,,,,,,,,,,,Analog tape,,
,,00837,,1991-05-05T00:00:00Z,05,05,1991,PFA,,,,,2007,,Marlen Khutsiev,,,,,,,,,,,,ILYICH'S GATE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00838,,1991-05-09T00:00:00Z,09,05,1991,PFA,,,,,2008,,Karen Gevorkian,,,,,,,,,,,,SPOTTED DOG RUNNING AT THE EDGE OF THE SEA,,,,,,,,,,,,,,,,,,Analog tape,,
,,00839,,1991-06-05T00:00:00Z,05,06,1991,PFA,,,,,2009,,Larry Bensky,,,,,,,,,,,,finzan READS THE GULF WAR,,,,,,,,,,,,,,,,,,Analog tape,,
,,00840,,1991-06-26T00:00:00Z,26,06,1991,PFA,,THE FILMS OF MAYA DEREN,,,2010,,Marilyn Fabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00841,,1991-07-03T00:00:00Z,03,07,1991,PFA,,ALTERNATIVE REQUIREMENTS: RECENT FILMS FROM BAY AREA FILM PROGRAMS,,,2011,,Melissa Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00842,,1991-07-06T00:00:00Z,06,07,1991,PFA,,,,,2012,,Mark Cantor,,,,,,,,,,,,JAZZ DANCE,,,,,,,,,,,,,,,,,,Analog tape,,
,,00843,,1991-07-12T00:00:00Z,12,07,1991,PFA,,,,,2013,,Barry Gifford,,,,,,,,,,,,WILD AT HEART,ThE DEVIL THUMBS A RIDE,,,,,,,,,,,,,,,,,Analog tape,,
,,00844,,1991-07-17T00:00:00Z,17,07,1991,PFA,,,,,2014,,Portia Cobb,,,,,,,,,,,,"MEMORY, MYTH, AND REALITY",,,,,,,,,,,,,,,,,,Analog tape,,
,,00845,,1991-07-25T00:00:00Z,25,07,1991,PFA,,IF THEY COULD FLY: DANCE VIDEO,,,2015,,Douglas Rosenberg,,,,,,,,,,,,Mourning Kiss,Breathe,,,,,,,,,,,,,,,,,Analog tape,,
,,00846,,1991-07-31T00:00:00Z,31,07,1991,PFA,,,,,2016,,Craig Baldwin,,,,,,,,,,,,Tribulation 99,,,,,,,,,,,,,,,,,,Analog tape,,
,,00847,,,,,,PFA,,,,,2017,,Beverly Marx,,,,,,,,,,,,MY HEART IS IN THE HOMEland,,,,,,,,,,,,,,,,,,Analog tape,,
,,00848,,,,,,PFA,,,,,2018,,William Nestrick,,,,,,,,,,,,Lubitsch,,,,,,,,,,,,,,,,,,Analog tape,,
,,00849,,1991-08-08T00:00:00Z,08,08,1991,PFA,,,,,2019,,Jordan Biren,,,,,,,,,,,,KILLING TIME,,,,,,,,,,,,,,,,,,Analog tape,,
,,00850,,1991-09-03T00:00:00Z,03,09,1991,PFA,,,,,2020,,William K. Everson,,,,,,,,,,,,BRIEF ECSTASY,THE GREEKS HAD A WORD FOR THEM,THE NARROW TRAIL AND MORAN OF LADY LETTY,THE BLUE LIGHT,THE ROUGH AND THE SMOOTH,CLOUDBURST,,,,,,,,,,,,,Analog tape,,
,,00851,,1991-09-06T00:00:00Z,06,09,1991,PFA,,,,,2021,,William K. Everson,,,,,,,,,,,,EVE,THE PROWLER,,,,,,,,,,,,,,,,,Analog tape,,
,,00852,,1991-09-07T00:00:00Z,07,09,1991,PFA,,,,,2022,,William K. Everson,,,,,,,,,,,,CONTRABAND,THE EDGE OF THE WORLD,SAILING ALONG,THE FINAL TEST,,,,,,,,,,,,,,,Analog tape,,
,,00853,,1991-09-17T00:00:00Z,17,09,1991,PFA,,"SCHMELZDAHIN - ""MELTAWAY"" MOVIES: FILMS & PERFORMANCES",,,2023,,Jurgen Reble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00854,,1991-09-19T00:00:00Z,19,09,1991,PFA,,,,,2024,,Cecilia Dougherty,,,,,,,,,,,,COAL MINER'S GRANDDAUGHTER,,,,,,,,,,,,,,,,,,Analog tape,,
,,00855,,1991-09-26T00:00:00Z,26,09,1991,PFA,,,,,2025,,Reidar Jonsson,,,,,,,,,,,,MY LIFE AS A DOG,,,,,,,,,,,,,,,,,,Analog tape,,
,,00856,,1991-09-28T00:00:00Z,28,09,1991,PFA,,"ANDY WARHOL'S VIDEO & TELEVISION - Parts of FIGHT, WATER, & THE PAUL SWAN FILM",,,2026,,John Hanhardt,,,,,,,,,,,,,FIGHT,WATER,THE PAUL SWAN FILM,,,,,,,,,,,,,,,Analog tape,,
,,00857,,1991-10-08T00:00:00Z,08,10,1991,PFA,,SELECTIONS FROM THE 37th INTERNATIONAL SHORT FILM FESTIVAL IN OBERHAUSEN,,,2027,,Angela Haardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00858,,1991-10-15T00:00:00Z,15,10,1991,PFA,,,,,2028,,Daniel Barnett,,,,,,,,,,,,ENDLESS,UNTOWARD ENDS,,,,,,,,,,,,,,,,,Analog tape,,
,,00859,,1991-10-29T00:00:00Z,29,10,1991,PFA,,,,,2029,,J. Hoberman,,,,,,,,,,,,FLAMING CREATURES,,,,,,,,,,,,,,,,,,Analog tape,,
,,00860,,1991-11-01T00:00:00Z,01,11,1991,PFA,,,,,2030,,Trinh T. Minh-ha,,,,,,,,,,,,SHOOT FOR THE CONTENTS,,,,,,,,,,,,,,,,,,Analog tape,,
,,00861,,1991-11-05T00:00:00Z,05,11,1991,PFA,,PAPER TRACES: COLLAGE ANIMATION,,,2031,,Donna Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00862,,1991-11-15T00:00:00Z,15,11,1991,PFA,,,music by Adrian Johnson,,2032,,Paolo Cherchi Usai,Adrian Johnson,,,,,,,,,,,LUCKY STAR,,,,,,,,,,,,,,,,,,Analog tape,,
,,00863,,1991-11-17T00:00:00Z,17,11,1991,PFA,,,,,2033,,Awele Makeba,,,,,,,,,,,,AFRICAN FOLK ARTS & STORYTELLING,,,,,,,,,,,,,,,,,,Analog tape,,
,,00864,,1991-11-17T00:00:00Z,17,11,1991,PFA,,ANIMATED FILMS,,,2034,,Lejf Marcussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
,,00865,,1991-11-22T00:00:00Z,22,11,1991,PFA,,AN EVENING WITH ISMAIL MERCHANT,"Albert Johnson, host",,2035,,Ismail Merchant,Albert Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analog tape,,
